145deb27-a115-4693-80be-be5a86eb210c	d4ea8042-eb41-438b-88e4-653b6b59ca47	0	0	50	40	8.4	0.09	-92.3	0	101.2	205.4	0
145fb7f7-af1d-4773-8841-d2e29160b3fd	743ee659-4092-4b28-a5d2-8236c766fa9d	0	0	250	120	6.2	1.79	109.1	0	121.3	220.9	0
147ad03d-76a1-454b-9988-1f0a5d695dcf	9b9f8424-dc11-4087-90ef-c8898c6ec9df	0	0	50	40	6.8	3.57	-3.6	0	62.97	115.1	0
156d80cd-0366-466c-b9a2-81a5ba150d62	f0ea69ff-d626-41d7-9d8c-df28ed2e553f	0	0	25	0	6.8	0.19	-30.9	0	25.87	39.76	0
158563f6-6d1d-4776-a5b2-c3c66fe6ebb7	9988f9fe-03c0-40ae-bae6-7e01506a7ba1	0	0	120	180	8.4	2.16	46.5	0	132.1	203	0
159967a8-ed26-4332-93da-f5d262a35615	07fa478d-a370-410d-b453-91c73c1e07d8	0	0	25	40	7.8	0.3	38.8	0	31.1	48.62	0
161ea68f-3631-4682-920e-f761cc68c22a	1370071f-3fe7-45bd-a26b-adf9230714b3	0	0	250	120	6.8	1.9	109.3	0	1198	218.8	0
1629c152-4295-4526-b024-c16e33e2c2d1	5b117d15-0f91-4247-a0ac-e42a97b596ab	0	0	25	40	7.8	0.32	18.5	0	43.92	73.82	0
165be48a-184e-49a3-98a2-48cad577f8b4	0f7352cb-55b0-4110-a1bf-ad0d033a8c2e	0	0	250	180	8.4	4.31	23.2	0	245.7	0	0
16aefc77-f5ca-404c-9a70-773afc321fa7	e09704bf-cd23-4c8a-9d9a-866eb69cbd42	0	0	50	40	6.8	0.09	11.8	0	87.91	135.1	0
17081fdf-a807-48db-bc05-e1f3cf943629	eb68a324-49b7-4955-9438-564878dc0243	0	0	120	180	7.8	0.37	-42.7	0	225	863.6	0
17440fdd-90b2-4fa2-9df3-de0fec8ddda8	f1b4d4bb-5813-4ddb-bc80-0a7bbd20fdcd	0	0	120	180	8.4	0.47	-38.2	0	286.3	524.5	0
1771be5c-1531-4dfe-9b67-08981cbdd19c	bb5b3511-f7c8-4760-9203-c4e279497614	0	0	250	240	6.8	1.12	17.3	0	538.5	0	0
17c35fd3-1e83-449d-8289-ad2b910cbc11	2f6e1095-edab-470a-97d0-4a63e53c50d2	0	0	250	180	7.2	6	57.8	0	156.5	0	0
17e874df-bd00-4b2b-81a8-bfcd7575e789	65e9b101-70c1-4a33-9f24-641801014f79	0	0	25	0	6.8	0.19	-20.2	0	16.25	9.99	0
18526d36-003c-47f9-a658-e2455d2465a7	2be1a1c9-58f1-4290-8314-fdae36444888	0	0	120	180	7.8	0.46	41.2	0	191.1	0	0
18d6b8b9-19d3-48e6-812d-404f94f22550	d42bb0a9-1241-4629-b37b-7544ff37b48b	0	0	250	240	8.4	0.08	-30.3	0	542	0	0
18ef8c0f-6ff3-40b9-8dc0-6b658e91c2fc	dd35da3a-624b-4f5e-a8d9-79b85db252a9	0	0	425	240	8.4	0.84	56.8	0	678.7	1379	0
19387922-9016-4aa6-9e13-c9e84bd7b0da	eb68a324-49b7-4955-9438-564878dc0243	0	0	120	240	8.4	0.12	31.3	0	541.2	2080	0
19e97ccf-9220-453d-8733-171b9100a0c2	d37c469a-abd4-4de4-a244-58130edb8d7a	0	0	120	180	7.2	1.34	-25.1	0	91.25	167	0
1a84b3cd-6f50-4fd7-9c49-5fb599cd4da5	57a0ac18-2eeb-4a54-b0f8-8e5a7d922f14	0	0	250	120	6.8	3.02	61.5	0	119.8	218.2	0
1b069dea-2e90-4f9b-aee1-2ced52489327	1547628c-6024-4b07-9ee9-bb036a53f33d	0	0	50	180	8.4	3.44	-17.1	0	27.1	49.63	0
1b46179a-81f1-47ef-b07f-9acd4cf8e0e9	db8d9a14-7776-40ea-8c05-ebc9330ac61b	0	0	25	40	6.2	0.09	38.8	0	18.54	154	0
1bbda74d-cccc-4b75-89a3-8d96cbfedc63	54a677e7-d782-4cd8-a061-80bdabdc0ec8	0	0	120	240	7.8	0.2	-23.6	0	153.5	244	0
1bfe8e62-259e-4433-b65c-8921547c0fc5	3f3b26e3-ab25-438d-990c-c18da4aaadc0	0	0	120	180	6.8	1.04	-1	0	147.6	227.1	0
1cb94f4e-2522-42cf-9e2c-a68387e9e737	2c1a4893-ad49-48da-be30-7fab17a04eed	0	0	250	180	7.8	0.12	-34.7	0	423	869.7	0
1cc4ec05-d7bd-42b4-8e73-83cd6f06f7ce	aca94bc3-e5cc-4d0d-bf65-656404b27bf8	0	0	120	240	8.4	3.9	-62.4	0	118.4	473.3	0
1e0589ac-3eae-45e6-bdbd-3dcb535ced59	4bb587b7-41b2-48ca-9341-94e28ae17e40	0	0	25	40	6.8	0.33	75.1	0	7.467	14.94	0
1e62cbff-65df-4e93-9f69-d82f70721107	eb68a324-49b7-4955-9438-564878dc0243	0	0	120	120	7.8	0.29	-26.8	0	122	468.6	0
1e757eca-0fdc-49df-b658-04937a140de9	1fba9d4e-2b36-47e1-9f01-5e232e721af5	0	0	50	120	7.8	0.12	-85.6	0	136.4	0	0
1e91e079-8b48-4747-b4a9-e2f04cf2a489	5846062f-c1af-4d1f-97d5-ffa8f0d117a3	0	0	120	80	7.2	1.77	91.3	0	303.3	0	0
1ef4e467-69c5-47e2-b29c-68cc1496e7d3	7f3e1d96-f744-4c92-8b4d-3321d9f1c713	0	0	425	240	8.4	0.35	56	0	501.9	1019	0
1ff7811a-4414-42ae-9709-b347cd44f546	2a3c56af-5f81-4e3d-acfb-575b3917ee86	0	0	120	120	7.2	6	17.3	0	820.6	0	0
200c35f6-40d5-48bb-954c-e033bf5dec27	66351b68-6df0-41f4-8925-c7adaca5e24b	0	0	250	180	7.8	104	-4.4	0	162.9	250.4	0
21953c2f-19f3-4141-882a-5119b9dc9577	c218d66f-317a-4cd8-b80a-3b1b2c9d946b	0	0	25	40	7.2	3.6	-11	0	26.97	83.56	0
21c21e50-22b3-4951-82ac-b81035e9d0f9	19b93b8e-3538-4baa-9c2c-26cf4b470710	0	0	25	40	6.8	0.13	41.7	0	9.207	15.72	0
2265b2d3-eb2d-49bb-9b3e-66245896fcd5	5e251738-629e-441e-a266-33691e3b1332	0	0	50	80	8.4	0.04	-100.6	0	30.96	62.83	0
22de4069-32d8-4e49-a297-7a2d89c4234c	4ba6c9cc-d5bc-4e39-9638-1ff8e33e517c	0	0	250	120	8.4	0.75	-38.5	0	168	-642.7	0
22ec9f6f-533c-4d55-9ef6-27645e272b1b	fddd2fc1-d120-4601-bc53-b5a1456ac3c0	0	0	250	120	8.4	1.05	79.4	0	282.3	572.6	0
233f8505-228f-4e3b-8130-4ed59222a5ac	74fc535b-a97e-42e5-b8a8-cca879332649	0	0	250	240	8.4	3.53	-57.2	0	319.7	506.4	0
23f3328a-19b3-4b36-b580-5e19edde0300	39e4765c-8f94-443f-ba86-6ba491ab4c93	0	0	25	40	6.8	0.04	-25.3	0	10.49	17.98	0
2434ead7-a50d-49db-8d47-1188fd2a78ab	664e022b-dbcc-435e-80ce-01d68fe528d3	0	0	25	0	6.8	0.11	51.8	0	21.79	44.35	0
24460059-84c0-4dca-b469-d8afbd184604	c0b713e8-3f0a-4b07-9956-8e4f8cf34055	0	0	425	180	8.4	3.45	-42.1	0	814.6	1490	0
24b9bef5-29e4-432b-a417-84475317be47	5846062f-c1af-4d1f-97d5-ffa8f0d117a3	0	0	0	40	7.8	0.25	93.6	0	285.6	0	0
250389b4-148a-4dfa-a28d-dc6c3b641aa9	fe5db538-d780-4526-a378-f6c14973da46	0	0	425	40	7.2	0.24	-32.6	0	749.5	1184	0
2517c0a4-fac5-4d29-b667-041aa7ff12b5	326f0d47-3425-45af-8bae-537dcce593dc	0	0	25	0	6.2	0.5	17.4	0	12.69	19.48	0
259fa97b-fe48-4ed9-83f6-ad780492152d	0b0ea10c-5105-40a3-88d5-2ccc4ec24592	0	0	120	180	8.4	1.14	50.8	0	222.2	380	0
26879f7f-f332-45da-931c-2b14242ee799	5b2b16ee-4ec8-4ab7-9ec0-9e837b18c487	0	0	25	0	6.8	0.08	8.1	0	5.179	19.75	0
27117c1e-dbb0-40f4-9759-65be9724b81c	aa966f83-b6d8-4cda-9c39-0c5d731cd0c4	0	0	25	40	7.2	0.25	-22.5	0	31.05	48.8	0
27d26d31-7ee9-4f7d-bc82-cdb44bf54a0e	db717fdc-c358-4e23-813a-baf59301f411	0	0	25	40	7.2	3.18	-20.8	0	637	1011	0
27ed27e6-e73c-4813-8d4a-a114149edd52	929835f7-92f4-4098-8838-3699dfad2803	0	0	120	180	7.8	1.24	102.8	0	297.4	600.9	0
28eabd7a-0e76-402f-9894-461dd3f1cc31	5846062f-c1af-4d1f-97d5-ffa8f0d117a3	0	0	120	120	7.2	3.1	89.7	0	240.9	0	0
29438028-336a-47e2-b185-c2950ac1f6f5	eb68a324-49b7-4955-9438-564878dc0243	0	0	120	180	8.4	0.03	-1000	0	408	1568	0
2960f44d-c766-47fd-8fd8-9cb7f4f73331	3efa17fc-f481-44b3-936d-b9343ba6e246	0	0	25	40	6.8	0.19	-17.2	0	25.44	1152	0
2a3ea3ce-9222-4b22-8b51-bc2857003134	0e9b0ff3-c448-41ed-9772-78e0243efd73	0	0	425	240	8.4	2.6	-42.3	0	621.8	1064	0
2a7986f8-42a1-4545-a204-9ea6dfb11fb8	539f36db-2563-439f-9f02-c8620076aeb6	0	0	250	120	7.8	0.2	57.1	0	281.2	571.2	0
2ad4669b-387a-44e3-8a2a-9f69bb88dd9e	89a82172-c881-43e9-b072-ade514b2a4bc	0	0	120	180	8.4	0.18	-49.3	0	124.7	261.4	0
2b413e66-2ce1-4f3b-a396-fc4714e3fd4d	a091c128-3919-4eed-8673-8211e8a864d6	0	0	50	180	7.8	10.83	23	0	212.9	864	0
2b6c7f76-58e7-4443-9817-deec215361d7	4bbd8603-d095-4728-abd1-77811b44e789	0	0	120	180	8.4	3.6	-68.3	0	230.4	952.6	0
2b92f6ef-f092-4d09-8758-9d537103937d	fe4214aa-e9b1-4fa0-8d33-10778c696fee	0	0	50	40	6.8	3.46	-71.5	0	561.8	1849	0
2c9c9710-4f94-418a-abdd-9dbcceae9c0a	b4b5ca9d-3027-443d-bcd9-653666408b5d	0	0	250	240	8.4	3.53	-37.1	0	798.1	1457	0
2e798303-9231-4d9e-bf7b-b12cdbeac4c2	29112ada-46c8-48f0-9efc-3fd7641e86d5	0	0	250	120	6.8	2.5	20.2	0	167.6	352	0
2e9eccf5-3827-406f-a054-8ec51d5a4c67	fa2e70cb-4acc-4345-befd-88a1ddb1a644	0	0	425	180	8.4	0.84	-3.6	0	691.4	1265	0
2fd62b5c-1a7d-4312-933d-eaf7e4692d10	67c3bc8a-35e0-435d-bb20-495ed494d519	0	0	425	180	8.4	18.55	38.8	0	124	0	0
2fd6d6fd-92fa-4678-af4e-19e501530ff8	77b6a482-b176-4702-a0bc-b1ac810d1e81	0	0	425	240	8.4	2.71	-42.2	1030	0	0	0
307e34fa-87af-4dbb-8f01-541240efd8c6	6a8d4ff2-92c8-4c45-a9d0-a788e6118894	0	0	25	40	6.8	1.01	51.5	0	12.52	21.4	0
3134271c-378d-45ea-abba-b8b40b21bfec	76ce2879-6e4e-4efe-a2da-927789e93c85	0	0	50	180	8.4	3.58	-14.6	0	102.9	189.1	0
31d6106b-79a5-446a-828a-a1c8935a15a1	b5a9b756-0f4d-4343-9c38-6cd1c38d8ebe	0	0	250	180	7.8	9.65	45.5	0	156.5	0	0
32837844-9a50-48aa-b543-98c0f8a1578c	3fd9fe6c-41b9-4c20-950a-9fcc156bba65	0	0	250	80	6.8	4.7200003	22.3	0	211.6	325.3	0
32b696aa-29b8-4e36-824a-372cbb73eef0	875a4877-e4ac-4804-9067-b7fd9647052e	0	0	425	180	8.4	0.44	-43.9	0	413.3	0	0
32c604a2-5f79-4daa-97db-1968edf56cef	c0e64caa-fc70-4edd-a424-24c09339907a	0	0	120	180	8.4	3.72	36.6	0	217.3	882.9	0
32cdaab6-45b1-4a43-9123-f18f3896e014	39b42688-cb0e-437b-9b98-fb36574e285d	0	0	250	240	8.4	0.24	95.9	0	820.2	1669	0
338b2f9a-217a-48f7-8b1f-345906bba704	2e9dfe85-6de2-4a08-8848-2561a53ab27d	0	0	250	180	8.4	3.07	-32.4	0	395	723.4	0
33f5d714-6b81-45dc-9493-0eb51da029df	875a4877-e4ac-4804-9067-b7fd9647052e	0	0	25	40	7.2	0.06	-33.5	0	26.91	0	0
342ecc9e-5086-435f-bcd9-369e2982af3e	f8e4462b-4db4-4735-b55f-893e09f8a356	0	0	425	240	8.4	0.38	25.1	0	170	356.9	0
34354a3b-e56c-472c-91e2-86bc42edd067	c7b692b6-94b8-46d5-903d-cf7363d7cf48	0	0	0	0	6.8	0.21	78.4	0	25.55	51.75	0
34d8caa5-137b-49e8-83a6-e3d3f9c564ab	5846062f-c1af-4d1f-97d5-ffa8f0d117a3	0	0	425	240	8.4	0.11	93.4	0	841.7	1695	0
34f0fd31-4ee1-428c-a60c-5af7f1b4561e	b4fc6f2c-c73c-4e1d-afbc-231f5c360f8c	0	0	250	180	7.2	0.48	21.5	0	249.2	382.9	0
35422128-64da-45cb-8d98-3f9099897a7d	2c5fa6a7-ffa6-4eb9-b6dc-d9934854b301	0	0	120	120	7.2	21	-9	0	152.4	320.5	0
365a4a29-ed46-4e00-ba3d-90ca3ffcce85	a5b2cda9-1ac9-4137-9fc2-a049ab3e2b06	0	0	25	40	7.2	0.26	31.9	0	22.24	37.98	0
36a40ce8-2087-4712-a01e-1bcd9d1589d7	1363417b-3445-48b2-a5a8-c0a3cf4b388f	0	0	50	40	7.2	0.29	26.1	0	68.6	107.7	0
36c9b785-8c8b-42d4-b678-9d86d31fb132	865f072a-bbe2-459b-9b2b-b5f93632ef7b	0	0	250	240	7.2	155	6.1	0	387.3	813.1	0
37b6eafd-87d3-4f77-ad55-fd454b7afcc1	41982d37-8351-4456-85a1-4b50ba761381	0	0	25	80	7.2	4.06	-28.3	0	26.42	107.2	0
37daac0f-a3bc-4e73-9e5f-013de3b4cb6c	2ceacb13-8f96-4211-b25c-01f0abf2cb05	0	0	250	240	8.4	0.16	-50.5	0	243.6	511.8	0
37f5e54f-afdd-4d3d-8947-70947e3c4227	90488a4b-eae0-4dbc-8908-04c45a9668ea	0	0	250	240	7.8	4.95	-1	0	341.6	718.7	0
380d08a5-1b86-48e3-8586-281586039fff	e0f09689-6d33-4dc2-b7dc-e80bc2db4f5e	0	0	25	120	7.2	3.77	-56.4	0	6.5	11.25	0
388a307b-4e96-4360-be3b-d326d2958a50	e9a75ef3-097c-436c-906b-e55e9bac3a47	0	0	0	0	6.2	0.22	17.1	0	12.01	25.19	0
38c85036-a4b2-49df-9d91-6ea85fbf1c03	11889cd7-72a4-4a02-8cff-8121d74f1767	0	0	25	80	6.2	0.13	7	0	18.9	77.02	0
38e289a6-0868-4277-b3d4-3195b9b218d5	b0892075-6a38-4acf-a219-eff817646f4b	0	0	250	120	6.8	1.19	68.2	0	118.5	216.6	0
39435da3-63e4-4e47-a2c2-2a850ac23bc8	659e0410-85ef-4270-a82a-f61a98b1773b	0	0	120	180	7.8	0.25	25.3	0	115.5	176.9	0
39ac6262-b7a4-4260-a9e1-d3e55d262509	8b721e82-35c0-431f-824d-edc60a835015	0	0	425	240	8.4	0.77	-50.2	2018	0	0	0
39c13d2b-820d-4cdd-82a7-c3adba1dc170	e60e22a4-bf0e-492f-9d33-67d38e3fdf2a	0	0	25	40	6.8	0.01	-36.6	0	48	184	0
3a1e2e0e-7608-4750-8fab-435b4fc99f21	40f9e18e-f0f4-4317-94d4-81a4dd0af3f0	0	0	250	240	8.4	3.44	104.2	0	544.7	1101	0
3a2c5af5-6bb0-4852-aa3a-5900384383b7	95b424cd-c76b-4c3d-9b6a-22e3d3f9d3d6	0	0	50	180	7.8	0.87	-2.8	0	221.3	378	0
3b75279a-92ef-4170-b295-fb974037e062	08e47351-1014-4752-9ee2-474a4a005533	0	0	250	180	7.8	0.36	4.6	0	240.9	506.1	0
3c43442b-120f-4a4d-a646-8318f7bc0aa3	7dc40ba4-ce47-4379-aaa4-ce01f6eabfc9	0	0	25	0	6.8	0.02	6.6	0	24.47	81.75	0
3c8d6fc1-53e3-4631-97b3-68366a08c00d	818fd455-03d4-48fc-9c59-7252fe3929a5	0	0	250	240	8.4	2.58	-29.3	0	594.4	1021	0
3d047ceb-b742-4eb8-aa25-a0166591f03b	0f29de18-c7f9-4e19-ade5-6398414d005a	0	0	250	80	8.4	0.72	-38.5	0	24.35	50.55	0
3de9d8a3-5e83-4953-83b0-0d2abe09beff	7f7b1e93-cb8a-435b-9184-18e65b91dc85	0	0	250	180	7.8	0.2	-36.7	0	175	368.8	0
3e91f960-0dc1-4560-aea9-58e9d731b27e	aa7b053f-53bf-4518-a662-094ea0b8d576	0	0	425	180	7.2	0.34	54.6	0	244.5	445.8	0
3ef6902e-373d-4ded-9503-2c27275cc019	edf490d1-ac1b-4116-ba75-6ae04e243453	0	0	120	180	8.4	3.13	-47.1	0	119.3	480.3	0
3f309ede-5aae-4ac9-985a-659c9a1d3993	71ee16c5-9aa3-40d9-bc59-1fa9ed6eb025	0	0	250	180	7.8	0.24	-58.8	0	404.6	1525	0
40eabcb9-db83-4dca-b235-f439f4b7eb9e	ac52ad34-e169-4fd8-93cc-f3591e03435e	0	0	425	180	7.8	14	47.8	0	78.09	0	0
41a8cf4d-edd6-410f-9e85-b28c9ae574cd	1d3bd72d-ee8f-4a40-ba69-f212ce02b830	0	0	25	40	6.8	0.2	-29.5	0	23.43	42.9	0
41e359aa-30c9-4104-a2e2-2ff700ebb957	cb154cfa-04df-40a1-a939-404af6621c93	0	0	250	120	6.2	2.23	107.2	0	119.8	217.3	0
43cfeed1-152f-4c84-ac26-62390c2ac326	94b7340c-324f-4c5c-a118-8afed9c1e82e	0	0	120	180	8.4	1.42	-38.2	0	327.5	591.01	0
457dce08-ca9c-4ffe-807f-4f9ba6675f33	e7bb35a3-79f8-487f-a858-770f28f14c7f	0	0	120	80	6.2	7.24	108.6	0	90.71	163.5	0
45c92616-5aa6-413d-8df0-13726fb364df	6d8b8b05-177e-4376-9ead-745176006ee1	0	0	250	180	8.4	0.82	-37.9	0	282.2	433.9	0
4600b350-d954-4c3e-b200-00ca9249ac32	fd86db10-6768-4615-93fb-795b076f859c	0	0	250	180	7.8	3.19	-32.1	0	330	1263	0
465d871f-c38d-42f3-b66d-c80770ef6c1d	b10c4e36-2e95-402f-937c-654b257b7d82	0	0	50	80	8.4	0.59	-104.6	0	307.4	77.48	0
4673284c-68f0-4107-afa4-d569ecfaf847	082650e2-3d4f-44ae-a2fd-e6f32d51eec0	0	0	120	80	7.2	1.37	-9.8	0	89.76	138	0
473e5a9a-6054-4250-aded-1e6fd5ae1217	e768c4f2-fcc0-4171-a283-6ffc64e341af	0	0	250	120	7.8	0.2	-53.7	0	201.6	309.8	0
475742dc-68c4-4c0d-bd63-9d1531d15f7b	0b41d016-cc4b-4265-84e5-052bc4317e66	0	0	120	80	6.8	6	17.6	78090	0	0	0
4861abf2-67fb-4bb8-99d3-dc65bbde7958	13f19d9b-01fe-473e-8e73-a89990c20fc1	0	0	25	40	7.2	0.27	-5.1	0	5.782	9.21	0
488df4d5-199d-42df-9eab-b001299a3d4d	f934e515-11e2-4729-ae4c-1482fb649fbb	0	0	25	180	7.8	4.07	-32.2	0	8.16	33.93	0
48accf30-7457-4731-b160-dc2647b85afe	b39164db-5c8a-451a-9766-1514d9424433	0	0	50	180	7.8	6	38.6	0	262	0	0
48dad22e-14d8-411d-b0f0-9df6011d6da9	47d1b31b-75e7-42f8-84c8-15fe5fc9ee0f	0	0	25	40	6.2	0.11	-13	0	53.1	81.59	0
